iso3c,economist_excess_deaths,economist_estimated,month,who_excess_deaths,who_estimated,pop
BHR,-1.2277745964199307,TRUE,2020-03-01,-11,TRUE,1701583
BHR,-3.9589540347570247,TRUE,2020-04-01,-15,TRUE,1701583
BHR,12.446471222276019,TRUE,2020-05-01,16,TRUE,1701583
BHR,142.196399381609,TRUE,2020-06-01,112,TRUE,1701583
BHR,146.27702104173326,TRUE,2020-07-01,124,TRUE,1701583
BHR,117.40825184605279,TRUE,2020-08-01,70,TRUE,1701583
BHR,190.4955031005449,TRUE,2020-09-01,30,TRUE,1701583
BHR,153.47712258567088,TRUE,2020-10-01,7,TRUE,1701583
BHR,70.21975610113023,TRUE,2020-11-01,-20,TRUE,1701583
BHR,30.566899807791323,TRUE,2020-12-01,-32,TRUE,1701583
BHR,42.687843518673965,TRUE,2021-01-01,-35,TRUE,1701583
BHR,158.51101823130836,TRUE,2021-02-01,-5,TRUE,1701583
BHR,185.6954000482339,TRUE,2021-03-01,19,TRUE,1701583
BHR,221.1285111259811,TRUE,2021-04-01,69,TRUE,1701583
BHR,466.5847762210905,TRUE,2021-05-01,169,TRUE,1701583
BHR,459.5993291921202,TRUE,2021-06-01,202,TRUE,1701583
BHR,104.62287283381129,TRUE,2021-07-01,66,TRUE,1701583
BHR,73.22379903819484,TRUE,2021-08-01,22,TRUE,1701583
BHR,7.178876595768633,TRUE,2021-09-01,-11,TRUE,1701583
BHR,8.779598617980287,TRUE,2021-10-01,-19,TRUE,1701583
BHR,9.277392663869414,TRUE,2021-11-01,-26,TRUE,1701583
BHR,2.338480824612323,TRUE,2021-12-01,-8,TRUE,1701583
BHS,-4.767498545084453,TRUE,2020-01-01,-1,TRUE,393248
BHS,-7.955952546235743,TRUE,2020-02-01,-2,TRUE,393248
BHS,-22.59269758968791,TRUE,2020-03-01,-5,TRUE,393248
BHS,-12.827557199990823,TRUE,2020-04-01,25,TRUE,393248
BHS,-18.744593082666345,TRUE,2020-05-01,4,TRUE,393248
BHS,-14.021345860255954,TRUE,2020-06-01,35,TRUE,393248
BHS,-15.750509853869652,TRUE,2020-07-01,41,TRUE,393248
BHS,43.159023828212305,TRUE,2020-08-01,95,TRUE,393248
BHS,43.90949466347426,TRUE,2020-09-01,68,TRUE,393248
BHS,51.616058651758294,TRUE,2020-10-01,51,TRUE,393248
BHS,24.543332063858248,TRUE,2020-11-01,20,TRUE,393248
BHS,9.378156161877138,TRUE,2020-12-01,4,TRUE,393248
BHS,-2.572680089463267,TRUE,2021-01-01,4,TRUE,393248
BHS,5.287066601756124,TRUE,2021-02-01,0,TRUE,393248
BHS,16.932372617788076,TRUE,2021-03-01,13,TRUE,393248
BHS,21.17366950831826,TRUE,2021-04-01,25,TRUE,393248
BHS,36.657253137315756,TRUE,2021-05-01,59,TRUE,393248
BHS,27.939388344606968,TRUE,2021-06-01,48,TRUE,393248
BHS,53.68549344336145,TRUE,2021-07-01,72,TRUE,393248
BHS,108.34206959619239,TRUE,2021-08-01,116,TRUE,393248
BHS,173.70759280697402,TRUE,2021-09-01,147,TRUE,393248
BHS,137.88903361366184,TRUE,2021-10-01,106,TRUE,393248
BHS,51.17450131895659,TRUE,2021-11-01,34,TRUE,393248
BHS,27.541364467880747,TRUE,2021-12-01,11.096774193548386,TRUE,393248
BIH,-89.65432446987697,FALSE,2020-01-01,-537,FALSE,3280815
BIH,-154.76471880869832,FALSE,2020-02-01,-233,FALSE,3280815
BIH,-353.2568117132249,FALSE,2020-03-01,-430,FALSE,3280815
BIH,158.6916875893531,FALSE,2020-04-01,-14,FALSE,3280815
BIH,7.187919469571678,FALSE,2020-05-01,-136,FALSE,3280815
BIH,228.099859632363,FALSE,2020-06-01,8,FALSE,3280815
BIH,291.6541560287113,FALSE,2020-07-01,165,FALSE,3280815
BIH,511.10447860935665,FALSE,2020-08-01,437,FALSE,3280815
BIH,774.4880316753746,FALSE,2020-09-01,557,FALSE,3280815
BIH,565.3618979641954,FALSE,2020-10-01,492,FALSE,3280815
BIH,2513.69985963236,FALSE,2020-11-01,2292,FALSE,3280815
BIH,2881.018457103983,FALSE,2020-12-01,2670,FALSE,3280815
BIH,399.1736506906144,FALSE,2021-01-01,63,FALSE,3280815
BIH,291.1993218066801,FALSE,2021-02-01,-26,FALSE,3280815
BIH,1497.25758438237,FALSE,2021-03-01,1361,FALSE,3280815
BIH,2945.815726821651,FALSE,2021-04-01,2817,FALSE,3280815
BIH,1362.438659651197,FALSE,2021-05-01,1122,FALSE,3280815
BIH,696.0611031657401,FALSE,2021-06-01,284,FALSE,3280815
BIH,360.4440359952783,FALSE,2021-07-01,116,FALSE,3280815
BIH,241.657584382375,FALSE,2021-08-01,82,FALSE,3280815
BIH,1055.1770171442322,FALSE,2021-09-01,835,FALSE,3280815
BIH,1566.4896199733282,TRUE,2021-10-01,1075,FALSE,3280815
BIH,1857.564273897888,TRUE,2021-11-01,1431,FALSE,3280815
BIH,480.21235272338697,TRUE,2021-12-01,332.64516129032256,FALSE,3280815
BLR,-114.59228581433902,FALSE,2020-01-01,215,FALSE,9449321
BLR,-457.20439070552874,FALSE,2020-02-01,-911,FALSE,9449321
BLR,-79.4721720489033,FALSE,2020-03-01,145,FALSE,9449321
BLR,560.3542421032138,FALSE,2020-04-01,491,FALSE,9449321
BLR,1699.0252473059388,FALSE,2020-05-01,1896,FALSE,9449321
BLR,3699.7946722107395,FALSE,2020-06-01,3334,FALSE,9449321
BLR,1597.9785806392717,FALSE,2020-07-01,1344,FALSE,9449321
BLR,1181.037505370455,FALSE,2020-08-01,1063,FALSE,9449321
BLR,1475.5161775870845,FALSE,2020-09-01,1153,FALSE,9449321
BLR,2250.0394408543257,FALSE,2020-10-01,2789,FALSE,9449321
BLR,6038.39467221074,FALSE,2020-11-01,5364,FALSE,9449321
BLR,7192.325677413466,FALSE,2020-12-01,7031,FALSE,9449321
BLR,4924.440224612686,FALSE,2021-01-01,5600,FALSE,9449321
BLR,2736.477144382445,FALSE,2021-02-01,2006,FALSE,9449321
BLR,269.970437268132,FALSE,2021-03-01,475,FALSE,9449321
BLR,1703.3201605038023,TRUE,2021-04-01,1139,TRUE,9449321
BLR,1839.2615209532944,TRUE,2021-05-01,1411,TRUE,9449321
BLR,1846.3083135209627,TRUE,2021-06-01,1483,TRUE,9449321
BLR,2098.514845911612,TRUE,2021-07-01,1617,TRUE,9449321
BLR,2219.825994993902,TRUE,2021-08-01,1619,TRUE,9449321
BLR,3128.405768975878,TRUE,2021-09-01,1903,TRUE,9449321
BLR,4353.556554506262,TRUE,2021-10-01,2471,TRUE,9449321
BLR,4966.670831672266,TRUE,2021-11-01,2708,TRUE,9449321
BLR,1278.4242942145338,TRUE,2021-12-01,656.7741935483871,TRUE,9449321
BLZ,0.12561958907919155,FALSE,2020-01-01,4,FALSE,397621
BLZ,0.5267015771001388,FALSE,2020-02-01,-8,FALSE,397621
BLZ,-19.6211585477104,FALSE,2020-03-01,-8,FALSE,397621
BLZ,-24.065207196708908,FALSE,2020-04-01,-26,FALSE,397621
BLZ,-9.445459622979145,FALSE,2020-05-01,-11,FALSE,397621
BLZ,5.35371753447384,FALSE,2020-06-01,3,FALSE,397621
BLZ,-5.227180053086696,FALSE,2020-07-01,-8,FALSE,397621
BLZ,-6.821158547710331,FALSE,2020-08-01,-9,FALSE,397621
BLZ,-15.97208891713901,FALSE,2020-09-01,-18,FALSE,397621
BLZ,16.98335758132187,FALSE,2020-10-01,20,FALSE,397621
BLZ,85.1537175344738,FALSE,2020-11-01,81,FALSE,397621
BLZ,91.83905650605313,FALSE,2020-12-01,101,FALSE,397621
BLZ,70.52562548992302,TRUE,2021-01-01,85,TRUE,397621
BLZ,20.186990816463172,TRUE,2021-02-01,38,TRUE,397621
BLZ,-1.9356970523621009,TRUE,2021-03-01,21,TRUE,397621
BLZ,3.2513308195315522,TRUE,2021-04-01,36,TRUE,397621
BLZ,-4.004976458086419,TRUE,2021-05-01,9,TRUE,397621
BLZ,10.218311459146168,TRUE,2021-06-01,19,TRUE,397621
BLZ,23.63778517221438,TRUE,2021-07-01,26,TRUE,397621
BLZ,85.61445849432609,TRUE,2021-08-01,43,TRUE,397621
BLZ,124.69346658917522,TRUE,2021-09-01,72,TRUE,397621
BLZ,125.61726155988012,TRUE,2021-10-01,95,TRUE,397621
BLZ,127.63443160393305,TRUE,2021-11-01,87,TRUE,397621
BLZ,16.60045103724772,TRUE,2021-12-01,11.35483870967742,TRUE,397621
BOL,32.83585406478503,FALSE,2020-01-01,322,FALSE,11673029
BOL,144.14897132423417,FALSE,2020-02-01,349,FALSE,11673029
BOL,183.182295201637,FALSE,2020-03-01,310,FALSE,11673029
BOL,-1028.3384239984114,FALSE,2020-04-01,-2116,FALSE,11673029
BOL,-108.41684458330782,FALSE,2020-05-01,-312,FALSE,11673029
BOL,3592.3828663241698,FALSE,2020-06-01,5882,FALSE,11673029
BOL,10247.04638122311,FALSE,2020-07-01,18560,FALSE,11673029
BOL,6270.795198427446,FALSE,2020-08-01,10093,FALSE,11673029
BOL,1734.154909334919,FALSE,2020-09-01,1417,FALSE,11673029
BOL,566.0829403629274,FALSE,2020-10-01,857,FALSE,11673029
BOL,390.182866324165,FALSE,2020-11-01,547,FALSE,11673029
BOL,279.22208014787356,FALSE,2020-12-01,390,FALSE,11673029
BOL,4183.161575668085,FALSE,2021-01-01,7433,FALSE,11673029
BOL,2551.0769973888514,FALSE,2021-02-01,4100,FALSE,11673029
BOL,1464.97639360216,FALSE,2021-03-01,2344,FALSE,11673029
BOL,1059.9313486472565,FALSE,2021-04-01,1507,FALSE,11673029
BOL,3665.724995752698,FALSE,2021-05-01,6090,FALSE,11673029
BOL,4976.434144346182,FALSE,2021-06-01,8514,FALSE,11673029
BOL,3406.709941989258,FALSE,2021-07-01,5116,FALSE,11673029
BOL,1778.77639360216,FALSE,2021-08-01,2811,FALSE,11673029
BOL,1112.8064024106973,FALSE,2021-09-01,1517,FALSE,11673029
BOL,709.7323832995446,TRUE,2021-10-01,919,FALSE,11673029
BOL,1003.3553176783834,TRUE,2021-11-01,1810,FALSE,11673029
BOL,384.99947137305855,TRUE,2021-12-01,2470.1935483870966,FALSE,11673029
BRA,213.2928310999239,FALSE,2020-01-01,560,FALSE,212559409
BRA,2039.4820911390598,FALSE,2020-02-01,4581,FALSE,212559409
BRA,6934.615552818961,FALSE,2020-03-01,7178,FALSE,212559409
BRA,11904.723008104369,FALSE,2020-04-01,12006,FALSE,212559409
BRA,34529.90178937804,FALSE,2020-05-01,36472,FALSE,212559409
BRA,22838.7698898248,FALSE,2020-06-01,22163,FALSE,212559409
BRA,23112.279638840413,FALSE,2020-07-01,22662,FALSE,212559409
BRA,25031.8220044318,FALSE,2020-08-01,24930,FALSE,212559409
BRA,18500.907524233393,FALSE,2020-09-01,16935,FALSE,212559409
BRA,17453.009101206095,FALSE,2020-10-01,17636,FALSE,212559409
BRA,17241.1698898248,FALSE,2020-11-01,16807,FALSE,212559409
BRA,26288.47039152867,FALSE,2020-12-01,28880,FALSE,212559409
BRA,36565.788022479916,FALSE,2021-01-01,37221,FALSE,212559409
BRA,36054.51950905188,FALSE,2021-02-01,33488,FALSE,212559409
BRA,93811.6874037585,FALSE,2021-03-01,95432,FALSE,212559409
BRA,82038.15426170175,FALSE,2021-04-01,81374,FALSE,212559409
BRA,60497.776005909036,FALSE,2021-05-01,60309,FALSE,212559409
BRA,50441.95017568028,FALSE,2021-06-01,49059,FALSE,212559409
BRA,38086.14353279076,FALSE,2021-07-01,36246,FALSE,212559409
BRA,29638.3874037585,FALSE,2021-08-01,29164,FALSE,212559409
BRA,18900.257702561994,FALSE,2021-09-01,16526,FALSE,212559409
BRA,7706.877941392919,FALSE,2021-10-01,6540,FALSE,212559409
BRA,13968.026519766297,FALSE,2021-11-01,13339,FALSE,212559409
BRA,3247.7438461312267,FALSE,2021-12-01,3034.064516129032,FALSE,212559409
BRB,-4.460291417271619,FALSE,2020-01-01,8,FALSE,287371
BRB,-8.794078149739333,FALSE,2020-02-01,-26,FALSE,287371
BRB,21.1461932129145,FALSE,2020-03-01,0,FALSE,287371
BRB,-29.360888288577378,FALSE,2020-04-01,-71,FALSE,287371
BRB,-9.712946572031758,FALSE,2020-05-01,3,FALSE,287371
BRB,22.5737353673366,FALSE,2020-06-01,-3,FALSE,287371
BRB,4.879096438720933,FALSE,2020-07-01,-14,FALSE,287371
BRB,21.11393514839837,FALSE,2020-08-01,-11,FALSE,287371
BRB,-38.014436675674155,FALSE,2020-09-01,-67,FALSE,287371
BRB,-25.082839045150017,FALSE,2020-10-01,-25,FALSE,287371
BRB,-23.8262646326635,FALSE,2020-11-01,-46,FALSE,287371
BRB,12.422537298935985,FALSE,2020-12-01,-8,FALSE,287371
BRB,-97.83416354738891,FALSE,2021-01-01,-96,FALSE,287371
BRB,-3.035596091486546,FALSE,2021-02-01,-36,FALSE,287371
BRB,94.7282576172188,FALSE,2021-03-01,84,FALSE,287371
BRB,-22.604266822046203,FALSE,2021-04-01,-71,FALSE,287371
BRB,-37.24615098493174,FALSE,2021-05-01,-31,FALSE,287371
BRB,15.903690167201015,FALSE,2021-06-01,-2,FALSE,287371
BRB,-77.09948431826498,FALSE,2021-07-01,-123,FALSE,287371
BRB,32.3282576172189,FALSE,2021-08-01,0,FALSE,287371
BRB,-0.25007327365919263,FALSE,2021-09-01,-18,FALSE,287371
BRB,84.39091273769473,TRUE,2021-10-01,101,TRUE,287371
BRB,84.05175602420329,TRUE,2021-11-01,71,TRUE,287371
BRB,16.626642638561446,TRUE,2021-12-01,6.193548387096774,TRUE,287371
BRN,3.880158435887245,FALSE,2020-01-01,37,FALSE,437483
BRN,9.05517437560459,FALSE,2020-02-01,-3,FALSE,437483
BRN,-1.54301769750035,FALSE,2020-03-01,-3,FALSE,437483
BRN,-10.540124653494955,FALSE,2020-04-01,-18,FALSE,437483
BRN,-11.64688866524224,FALSE,2020-05-01,-21,FALSE,437483
BRN,52.2680473895158,FALSE,2020-06-01,37,FALSE,437483
BRN,-3.08452307384439,FALSE,2020-07-01,-18,FALSE,437483
BRN,-12.123662858790622,FALSE,2020-08-01,-9,FALSE,437483
BRN,-31.068511750269145,FALSE,2020-09-01,-43,FALSE,437483
BRN,-30.538501568468043,FALSE,2020-10-01,-29,FALSE,437483
BRN,-7.7319526104842,FALSE,2020-11-01,-34,FALSE,437483
BRN,-12.982802643736866,FALSE,2020-12-01,-18,FALSE,437483
BRN,-5.531274574706106,TRUE,2021-01-01,-18,TRUE,437483
BRN,-4.419853275273758,TRUE,2021-02-01,-13,TRUE,437483
BRN,-4.880641474825437,TRUE,2021-03-01,-11,TRUE,437483
BRN,-4.727579837169239,TRUE,2021-04-01,-6,TRUE,437483
BRN,-4.84796612655444,TRUE,2021-05-01,-2,TRUE,437483
BRN,-3.650681489926386,TRUE,2021-06-01,-1,TRUE,437483
BRN,12.330558988869992,TRUE,2021-07-01,2,TRUE,437483
BRN,45.13720615394539,TRUE,2021-08-01,19,TRUE,437483
BRN,66.56870150716239,TRUE,2021-09-01,32,TRUE,437483
BRN,80.50268559873898,TRUE,2021-10-01,25,TRUE,437483
BRN,29.02614948307982,TRUE,2021-11-01,-2,TRUE,437483
BRN,3.650070495737129,TRUE,2021-12-01,-3.354838709677419,TRUE,437483
BTN,-6.341575378968475,TRUE,2020-01-01,16,TRUE,771612
BTN,-15.081140121283378,TRUE,2020-02-01,1,TRUE,771612
BTN,-34.659781896058114,TRUE,2020-03-01,-20,TRUE,771612
BTN,-40.35739206685475,TRUE,2020-04-01,-45,TRUE,771612
BTN,-35.30505113602494,TRUE,2020-05-01,-46,TRUE,771612
BTN,-16.919706551714924,TRUE,2020-06-01,-41,TRUE,771612
BTN,-8.470572404733936,TRUE,2020-07-01,-30,TRUE,771612
BTN,-5.096194856010444,TRUE,2020-08-01,-32,TRUE,771612
BTN,0.8891568734125487,TRUE,2020-09-01,-19,TRUE,771612
BTN,-6.662923343329002,TRUE,2020-10-01,-3,TRUE,771612
BTN,-7.92975584638041,TRUE,2020-11-01,9,TRUE,771612
BTN,-11.458246369096962,TRUE,2020-12-01,0,TRUE,771612
BTN,-11.336951033374987,TRUE,2021-01-01,-13,TRUE,771612
BTN,-10.605633944598022,TRUE,2021-02-01,-34,TRUE,771612
BTN,-7.06796983253352,TRUE,2021-03-01,-33,TRUE,771612
BTN,21.693682770803914,TRUE,2021-04-01,-37,TRUE,771612
BTN,51.008232942248995,TRUE,2021-05-01,-26,TRUE,771612
BTN,56.35143943034098,TRUE,2021-06-01,-17,TRUE,771612
BTN,61.262935677696426,TRUE,2021-07-01,-3,TRUE,771612
BTN,68.30704698490786,TRUE,2021-08-01,0,TRUE,771612
BTN,58.210705561024525,TRUE,2021-09-01,-13,TRUE,771612
BTN,54.03220390105444,TRUE,2021-10-01,-8,TRUE,771612
BTN,39.69112523993103,TRUE,2021-11-01,-2,TRUE,771612
BTN,6.591386602482018,TRUE,2021-12-01,0.5161290322580645,TRUE,771612
BWA,-14.700404451212936,TRUE,2020-01-01,65,TRUE,2351625
BWA,-27.61115464236772,TRUE,2020-02-01,33,TRUE,2351625
BWA,-103.78614867781175,TRUE,2020-03-01,-36,TRUE,2351625
BWA,-169.24526073360215,TRUE,2020-04-01,-98,TRUE,2351625
BWA,-141.61690680518544,TRUE,2020-05-01,-110,TRUE,2351625
BWA,-59.4211144354992,TRUE,2020-06-01,-42,TRUE,2351625
BWA,118.3666895947908,TRUE,2020-07-01,44,TRUE,2351625
BWA,36.573185249238286,TRUE,2020-08-01,90,TRUE,2351625
BWA,-31.398745933526342,TRUE,2020-09-01,109,TRUE,2351625
BWA,45.98944377659266,TRUE,2020-10-01,36,TRUE,2351625
BWA,87.3096575658372,TRUE,2020-11-01,56,TRUE,2351625
BWA,284.33594189559955,TRUE,2020-12-01,84,TRUE,2351625
BWA,558.4088472437211,TRUE,2021-01-01,365,TRUE,2351625
BWA,439.06479446264456,TRUE,2021-02-01,544,TRUE,2351625
BWA,581.148001125602,TRUE,2021-03-01,766,TRUE,2351625
BWA,489.2733597832486,TRUE,2021-04-01,577,TRUE,2351625
BWA,565.9957290044922,TRUE,2021-05-01,502,TRUE,2351625
BWA,814.852276730908,TRUE,2021-06-01,778,TRUE,2351625
BWA,1246.096694313321,TRUE,2021-07-01,1030,TRUE,2351625
BWA,1599.6584770473744,TRUE,2021-08-01,1496,TRUE,2351625
BWA,765.4779986233932,TRUE,2021-09-01,527,TRUE,2351625
BWA,352.47945146804346,TRUE,2021-10-01,274,TRUE,2351625
BWA,274.19108610377896,TRUE,2021-11-01,141,TRUE,2351625
BWA,43.97344941533015,TRUE,2021-12-01,47.74193548387097,TRUE,2351625
CAF,81.87148856332455,TRUE,2020-01-01,249,TRUE,4829764
CAF,8.895331280813885,TRUE,2020-02-01,264,TRUE,4829764
CAF,-288.4389317147984,TRUE,2020-03-01,173,TRUE,4829764
CAF,-343.88603045924907,TRUE,2020-04-01,-233,TRUE,4829764
CAF,-409.06798482785155,TRUE,2020-05-01,-93,TRUE,4829764
CAF,-94.33827754593516,TRUE,2020-06-01,698,TRUE,4829764
CAF,65.61779513158906,TRUE,2020-07-01,523,TRUE,4829764
CAF,-49.53651627288485,TRUE,2020-08-01,312,TRUE,4829764
CAF,-233.09822183443808,TRUE,2020-09-01,117,TRUE,4829764
CAF,-285.7218590786747,TRUE,2020-10-01,-32,TRUE,4829764
CAF,-34.114827746956614,TRUE,2020-11-01,171,TRUE,4829764
CAF,56.80046766166699,TRUE,2020-12-01,214,TRUE,4829764
CAF,130.20273658046938,TRUE,2021-01-01,260,TRUE,4829764
CAF,19.413987942942292,TRUE,2021-02-01,400,TRUE,4829764
CAF,-22.38637781864497,TRUE,2021-03-01,501,TRUE,4829764
CAF,192.98537547654473,TRUE,2021-04-01,610,TRUE,4829764
CAF,198.3218331031111,TRUE,2021-05-01,517,TRUE,4829764
CAF,222.17622021005837,TRUE,2021-06-01,325,TRUE,4829764
CAF,193.13599802495696,TRUE,2021-07-01,409,TRUE,4829764
CAF,188.6324649481673,TRUE,2021-08-01,299,TRUE,4829764
CAF,231.99551289710416,TRUE,2021-09-01,149,TRUE,4829764
CAF,165.93760913520907,TRUE,2021-10-01,75,TRUE,4829764
CAF,199.25951337649317,TRUE,2021-11-01,168,TRUE,4829764
CAF,62.675463965661265,TRUE,2021-12-01,43.87096774193548,TRUE,4829764
CAN,-152.17852189436746,FALSE,2020-01-01,122,FALSE,37742157
CAN,-818.8628558227766,FALSE,2020-02-01,-614,FALSE,37742157
CAN,168.06459282667794,FALSE,2020-03-01,304,FALSE,37742157
CAN,4658.6431543484005,FALSE,2020-04-01,4594,FALSE,37742157
CAN,3360.921735683823,FALSE,2020-05-01,3193,FALSE,37742157
CAN,523.9288686341112,FALSE,2020-06-01,516,FALSE,37742157
CAN,628.2074499695296,FALSE,2020-07-01,716,FALSE,37742157
CAN,834.0645928266742,FALSE,2020-08-01,1027,FALSE,37742157
CAN,1046.214582919826,FALSE,2020-09-01,1195,FALSE,37742157
CAN,977.2074499695372,FALSE,2020-10-01,1276,FALSE,37742157
CAN,2583.928868634116,FALSE,2020-11-01,2265,FALSE,37742157
CAN,3203.560630076549,FALSE,2020-12-01,2215,FALSE,37742157
CAN,1467.7904365613351,FALSE,2021-01-01,1576,FALSE,37742157
CAN,-265.56634304257443,FALSE,2021-02-01,-1372,FALSE,37742157
CAN,-1255.0019813755132,FALSE,2021-03-01,-2011,FALSE,37742157
CAN,105.71468198890618,FALSE,2021-04-01,-1274,FALSE,37742157
CAN,675.4194571028174,FALSE,2021-05-01,-870,FALSE,37742157
CAN,937.857539131761,FALSE,2021-06-01,-1258,FALSE,37742157
CAN,1061.4194571028138,FALSE,2021-07-01,1394,FALSE,37742157
CAN,1064.2765999599587,FALSE,2021-08-01,1477,FALSE,37742157
CAN,1763.4330011974575,TRUE,2021-09-01,1644,FALSE,37742157
CAN,2328.2874063332674,TRUE,2021-10-01,3014,TRUE,37742157
CAN,1096.2549499054437,TRUE,2021-11-01,1589,TRUE,37742157
CAN,319.7019621837662,TRUE,2021-12-01,335.741935483871,TRUE,37742157
CHE,-30.33065810593415,FALSE,2020-01-01,-150,FALSE,8654618
CHE,-489.74200107006226,FALSE,2020-02-01,-676,FALSE,8654618
CHE,696.34991974320894,FALSE,2020-03-01,566,FALSE,8654618
CHE,1278.5589085072531,FALSE,2020-04-01,1086,FALSE,8654618
CHE,-102.90722311393124,FALSE,2020-05-01,-221,FALSE,8654618
CHE,-26.81252006417664,FALSE,2020-06-01,-280,FALSE,8654618
CHE,-71.50722311393399,FALSE,2020-07-01,-93,FALSE,8654618
CHE,131.89277688606754,FALSE,2020-08-01,-23,FALSE,8654618
CHE,122.24462279296873,FALSE,2020-09-01,-17,FALSE,8654618
CHE,823.9784911717827,FALSE,2020-10-01,708,FALSE,8654618
CHE,3575.9303370786834,FALSE,2020-11-01,3284,FALSE,8654618
CHE,3474.900481540965,FALSE,2020-12-01,3354,FALSE,8654618
CHE,1371.2028892456292,FALSE,2021-01-01,1497,FALSE,8654618
CHE,-515.9427501337287,FALSE,2021-02-01,-1006,FALSE,8654618
CHE,-651.3810593900075,FALSE,2021-03-01,-574,FALSE,8654618
CHE,15.49759229538309,FALSE,2021-04-01,-331,FALSE,8654618
CHE,73.047512038566,FALSE,2021-05-01,-13,FALSE,8654618
CHE,32.95473515252551,FALSE,2021-06-01,-278,FALSE,8654618
CHE,-95.83820224715049,FALSE,2021-07-01,-680,FALSE,8654618
CHE,327.8475120385644,FALSE,2021-08-01,913,FALSE,8654618
CHE,551.21187800967,FALSE,2021-09-01,-142,FALSE,8654618
CHE,263.7903691814225,FALSE,2021-10-01,-433,FALSE,8654618
CHE,850.6118780096699,FALSE,2021-11-01,1559,FALSE,8654618
CHE,443.9422150882925,FALSE,2021-12-01,50.32258064516129,FALSE,8654618
CHL,-27.470725995411513,FALSE,2020-01-01,398,FALSE,19116209
CHL,-25.73747072645145,FALSE,2020-02-01,20,FALSE,19116209
CHL,256.26346604168293,FALSE,2020-03-01,445,FALSE,19116209
CHL,123.77224824310612,FALSE,2020-04-01,161,FALSE,19116209
CHL,2564.1920374702586,FALSE,2020-05-01,2695,FALSE,19116209
CHL,5196.807962528825,FALSE,2020-06-01,5266,FALSE,19116209
CHL,1555.0848946131118,FALSE,2020-07-01,1499,FALSE,19116209
CHL,795.2277517559696,FALSE,2020-08-01,656,FALSE,19116209
CHL,555.5579625288202,FALSE,2020-09-01,467,FALSE,19116209
CHL,1082.192037470257,FALSE,2020-10-01,1078,FALSE,19116209
CHL,748.5222482431058,FALSE,2020-11-01,659,FALSE,19116209
CHL,1163.6920374702568,FALSE,2020-12-01,1231,FALSE,19116209
CHL,2168.076814987511,FALSE,2021-01-01,2457,FALSE,19116209
CHL,2285.9960187349725,FALSE,2021-02-01,2172,FALSE,19116209
CHL,3285.9974238871728,FALSE,2021-03-01,3430,FALSE,19116209
CHL,3204.9168618263,FALSE,2021-04-01,3159,FALSE,19116209
CHL,3125.0688524586035,FALSE,2021-05-01,3050,FALSE,19116209
CHL,2870.631147540582,FALSE,2021-06-01,2751,FALSE,19116209
CHL,2021.2117096014583,FALSE,2021-07-01,2012,FALSE,19116209
CHL,639.175995315745,FALSE,2021-08-01,655,FALSE,19116209
CHL,188.09543325487073,FALSE,2021-09-01,165,FALSE,19116209
CHL,788.2117096014605,FALSE,2021-10-01,922,FALSE,19116209
CHL,1337.4882903977257,FALSE,2021-11-01,1314,FALSE,19116209
CHL,516.0730679155845,FALSE,2021-12-01,525.1612903225806,FALSE,19116209
CIV,298.3577728184079,TRUE,2020-01-01,1116,TRUE,26378275
CIV,23.082852623212187,TRUE,2020-02-01,1046,TRUE,26378275
CIV,-445.3171191072191,TRUE,2020-03-01,-134,TRUE,26378275
CIV,-550.1715029638353,TRUE,2020-04-01,-761,TRUE,26378275
CIV,-564.4514601951337,TRUE,2020-05-01,249,TRUE,26378275
CIV,605.4833340754449,TRUE,2020-06-01,1286,TRUE,26378275
CIV,1017.5912247283441,TRUE,2020-07-01,1552,TRUE,26378275
CIV,374.8521076600807,TRUE,2020-08-01,1337,TRUE,26378275
CIV,-191.88512014213725,TRUE,2020-09-01,746,TRUE,26378275
CIV,-272.41256765620045,TRUE,2020-10-01,300,TRUE,26378275
CIV,378.03178114131015,TRUE,2020-11-01,337,TRUE,26378275
CIV,884.7792064720622,TRUE,2020-12-01,828,TRUE,26378275
CIV,1040.2711223400224,TRUE,2021-01-01,1282,TRUE,26378275
CIV,614.7753984427133,TRUE,2021-02-01,1875,TRUE,26378275
CIV,1083.2083596388823,TRUE,2021-03-01,2383,TRUE,26378275
CIV,1638.0051031932157,TRUE,2021-04-01,1555,TRUE,26378275
CIV,1808.0415139813185,TRUE,2021-05-01,1225,TRUE,26378275
CIV,1893.2087471989782,TRUE,2021-06-01,1215,TRUE,26378275
CIV,1845.1689862109083,TRUE,2021-07-01,1286,TRUE,26378275
CIV,1721.4925699581352,TRUE,2021-08-01,1756,TRUE,26378275
CIV,2116.4760330189793,TRUE,2021-09-01,2128,TRUE,26378275
CIV,1994.9125951444134,TRUE,2021-10-01,1275,TRUE,26378275
CIV,2065.2624368580755,TRUE,2021-11-01,546,TRUE,26378275
CIV,561.7229759111106,TRUE,2021-12-01,259.35483870967744,TRUE,26378275
CMR,109.42384740655697,TRUE,2020-01-01,1087,TRUE,26545864
CMR,115.19161521766009,TRUE,2020-02-01,976,TRUE,26545864
CMR,457.91308760387096,TRUE,2020-03-01,1183,TRUE,26545864
CMR,582.1084216890393,TRUE,2020-04-01,236,TRUE,26545864
CMR,865.6999626180302,TRUE,2020-05-01,1179,TRUE,26545864
CMR,1832.484101167744,TRUE,2020-06-01,1695,TRUE,26545864
